version,base version,scenario,solution,timestamp,duration,base duration,relative duration
8.0.100-preview.3.23170.17,6.0.400,arctic,OrchardCore-5dbd92c,2023-03-21T00:04:38.9503736Z,29.7037368,28.0441722,105.91768082211392
8.0.100-preview.3.23170.17,6.0.400,cold,OrchardCore-5dbd92c,2023-03-21T00:04:38.9503736Z,23.137447,21.2775163,108.74129608820932
8.0.100-preview.3.23170.17,6.0.400,force,OrchardCore-5dbd92c,2023-03-21T00:04:38.9503736Z,16.4776488,14.4163992,114.29795035087542
8.0.100-preview.3.23170.17,6.0.400,noop,OrchardCore-5dbd92c,2023-03-21T00:04:38.9503736Z,13.0630537,10.7169949,121.89101349670327
8.0.100-preview.3.23170.17,6.0.400,warmup,LargeAppCPM64-142722b,2023-03-21T00:06:00.4055771Z,70.7170165,65.4368129,108.06916377188045
8.0.100-preview.3.23170.17,6.0.400,arctic,LargeAppCPM64-142722b,2023-03-21T00:06:00.4055771Z,45.1544304,44.7289574,100.95122494404487
8.0.100-preview.3.23170.17,6.0.400,cold,LargeAppCPM64-142722b,2023-03-21T00:06:00.4055771Z,40.8015099,39.82222,102.45915446200638
8.0.100-preview.3.23170.17,6.0.400,force,LargeAppCPM64-142722b,2023-03-21T00:06:00.4055771Z,36.6430247,36.0679261,101.59448757437706
8.0.100-preview.3.23170.17,6.0.400,noop,LargeAppCPM64-142722b,2023-03-21T00:06:00.4055771Z,11.1790206,8.5561225,130.65521911356456
8.0.100-preview.3.23170.17,7.0.100,warmup,Orleans-eda972a,2023-03-21T00:04:34.0974314Z,19.9993094,19.3167728,103.53338835149523
8.0.100-preview.3.23170.17,7.0.100,arctic,Orleans-eda972a,2023-03-21T00:04:34.0974314Z,19.2591634,18.1867996,105.89638542011535
8.0.100-preview.3.23170.17,7.0.100,cold,Orleans-eda972a,2023-03-21T00:04:34.0974314Z,15.7865114,14.4147769,109.5161687864902
8.0.100-preview.3.23170.17,7.0.100,force,Orleans-eda972a,2023-03-21T00:04:34.0974314Z,5.8969335,5.5486708,106.27650679870935
8.0.100-preview.3.23170.17,7.0.100,noop,Orleans-eda972a,2023-03-21T00:04:34.0974314Z,4.5100967,3.9556611,114.01625634713753
8.0.100-preview.3.23170.17,7.0.100,warmup,NuGetClient-win-d76a117,2023-03-21T00:13:38.8454378Z,110.3859306,210.0958113,52.54075743679522
8.0.100-preview.3.23170.17,7.0.100,arctic,NuGetClient-win-d76a117,2023-03-21T00:13:38.8454378Z,115.2037693,233.7179105,49.291801836470725
8.0.100-preview.3.23170.17,7.0.100,cold,NuGetClient-win-d76a117,2023-03-21T00:13:38.8454378Z,104.2633174,98.3613826,106.00025603950793
8.0.100-preview.3.23170.17,7.0.100,force,NuGetClient-win-d76a117,2023-03-21T00:13:38.8454378Z,15.6011726,15.7738512,98.90528573009489
8.0.100-preview.3.23170.17,7.0.100,noop,NuGetClient-win-d76a117,2023-03-21T00:13:38.8454378Z,10.7753412,10.1320685,106.34887831640695
8.0.100-preview.3.23170.25,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-03-21T08:06:53.7943635Z,88.3437997,83.2135072,106.16521604800238
8.0.100-preview.3.23170.25,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-03-21T08:06:53.7943635Z,58.8895702,57.2681023,102.83136307102671
8.0.100-preview.3.23170.25,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-03-21T08:06:53.7943635Z,50.4260945,53.5040646,94.24722192040714
8.0.100-preview.3.23170.25,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-03-21T08:06:53.7943635Z,53.3034467,53.7438302,99.18058780261629
8.0.100-preview.3.23170.25,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-03-21T08:06:53.7943635Z,21.1546872,20.0947606,105.27464158990779
8.0.100-preview.3.23170.25,6.0.400,warmup,OrchardCore-5dbd92c,2023-03-21T08:04:07.8363168Z,27.4734199,24.047144,114.24816144486847
8.0.100-preview.3.23170.25,6.0.400,arctic,OrchardCore-5dbd92c,2023-03-21T08:04:07.8363168Z,23.3594144,21.3212635,109.55924070822537
8.0.100-preview.3.23170.25,6.0.400,cold,OrchardCore-5dbd92c,2023-03-21T08:04:07.8363168Z,20.9922086,18.5199366,113.34924656275551
8.0.100-preview.3.23170.25,6.0.400,force,OrchardCore-5dbd92c,2023-03-21T08:04:07.8363168Z,13.9620625,12.2128799,114.32244167078069
8.0.100-preview.3.23170.25,6.0.400,noop,OrchardCore-5dbd92c,2023-03-21T08:04:07.8363168Z,10.6363243,8.5372931,124.58661282227736
8.0.100-preview.3.23170.25,6.0.400,warmup,LargeAppCPM64-142722b,2023-03-21T08:06:01.3335454Z,90.936941,80.241782,113.32866585639884
8.0.100-preview.3.23170.25,6.0.400,arctic,LargeAppCPM64-142722b,2023-03-21T08:06:01.3335454Z,64.8470394,59.1398739,109.6502835120181
8.0.100-preview.3.23170.25,6.0.400,cold,LargeAppCPM64-142722b,2023-03-21T08:06:01.3335454Z,45.6808803,43.5916565,104.79271486276278
8.0.100-preview.3.23170.25,6.0.400,force,LargeAppCPM64-142722b,2023-03-21T08:06:01.3335454Z,40.5521223,44.2977924,91.54434138347717
8.0.100-preview.3.23170.25,6.0.400,noop,LargeAppCPM64-142722b,2023-03-21T08:06:01.3335454Z,12.244579,11.3196723,108.17079042120325
8.0.100-preview.3.23170.25,7.0.100,warmup,Orleans-eda972a,2023-03-21T08:03:27.0201756Z,24.5777479,28.6214098,85.8718982459068
8.0.100-preview.3.23170.25,7.0.100,arctic,Orleans-eda972a,2023-03-21T08:03:27.0201756Z,22.9396485,21.3006676,107.69450484265573
8.0.100-preview.3.23170.25,7.0.100,cold,Orleans-eda972a,2023-03-21T08:03:27.0201756Z,16.6110378,15.7678407,105.34757495362061
8.0.100-preview.3.23170.25,7.0.100,force,Orleans-eda972a,2023-03-21T08:03:27.0201756Z,6.8952629,6.1563472,112.00250206810946
8.0.100-preview.3.23170.25,7.0.100,noop,Orleans-eda972a,2023-03-21T08:03:27.0201756Z,5.2049152,4.7356731,109.90866747115633
8.0.100-preview.3.23170.25,7.0.100,warmup,NuGetClient-win-d76a117,2023-03-21T08:09:47.7966145Z,124.1788085,121.5309978,102.1787122198712
8.0.100-preview.3.23170.25,7.0.100,arctic,NuGetClient-win-d76a117,2023-03-21T08:09:47.7966145Z,117.4724169,113.4754581,103.52231122651885
8.0.100-preview.3.23170.25,7.0.100,cold,NuGetClient-win-d76a117,2023-03-21T08:09:47.7966145Z,111.4285292,107.7516643,103.41235091252321
8.0.100-preview.3.23170.25,7.0.100,force,NuGetClient-win-d76a117,2023-03-21T08:09:47.7966145Z,15.0384377,14.6425308,102.70381469848095
8.0.100-preview.3.23170.25,7.0.100,noop,NuGetClient-win-d76a117,2023-03-21T08:09:47.7966145Z,10.1547082,10.0565191,100.97637262977008
8.0.100-preview.3.23171.4,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-03-21T16:06:22.4060117Z,100.4673912,88.5974717,113.39758265359168
8.0.100-preview.3.23171.4,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-03-21T16:06:22.4060117Z,63.8926128,63.8321107,100.0947831731342
8.0.100-preview.3.23171.4,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-03-21T16:06:22.4060117Z,52.8868213,55.4930572,95.30349194745753
8.0.100-preview.3.23171.4,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-03-21T16:06:22.4060117Z,56.7109221,56.4552802,100.45282194879621
8.0.100-preview.3.23171.4,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-03-21T16:06:22.4060117Z,22.5461489,21.0298883,107.21002688349989
8.0.100-preview.3.23171.4,6.0.400,warmup,OrchardCore-5dbd92c,2023-03-21T16:03:36.5512188Z,27.3370802,22.4325058,121.86369389014042
8.0.100-preview.3.23171.4,6.0.400,arctic,OrchardCore-5dbd92c,2023-03-21T16:03:36.5512188Z,23.5766002,21.6456327,108.9208180087062
8.0.100-preview.3.23171.4,6.0.400,cold,OrchardCore-5dbd92c,2023-03-21T16:03:36.5512188Z,20.901692,18.951633,110.28966210985618
8.0.100-preview.3.23171.4,6.0.400,force,OrchardCore-5dbd92c,2023-03-21T16:03:36.5512188Z,13.5817349,12.7128558,106.83464922177438
8.0.100-preview.3.23171.4,6.0.400,noop,OrchardCore-5dbd92c,2023-03-21T16:03:36.5512188Z,10.7344048,8.7207625,123.09020914168917
8.0.100-preview.3.23171.4,6.0.400,warmup,LargeAppCPM64-142722b,2023-03-21T16:05:01.2718801Z,71.4708545,64.951918,110.03655735000773
8.0.100-preview.3.23171.4,6.0.400,arctic,LargeAppCPM64-142722b,2023-03-21T16:05:01.2718801Z,47.8367054,43.1482887,110.86582305174943
8.0.100-preview.3.23171.4,6.0.400,cold,LargeAppCPM64-142722b,2023-03-21T16:05:01.2718801Z,41.0492353,38.9608631,105.36017950793293
8.0.100-preview.3.23171.4,6.0.400,force,LargeAppCPM64-142722b,2023-03-21T16:05:01.2718801Z,37.3812272,39.0212223,95.79717137666393
8.0.100-preview.3.23171.4,6.0.400,noop,LargeAppCPM64-142722b,2023-03-21T16:05:01.2718801Z,10.5010714,9.0323297,116.2609398547531
8.0.100-preview.3.23171.4,7.0.100,warmup,Orleans-eda972a,2023-03-21T16:03:30.1818364Z,24.2883025,23.2209755,104.59639174073456
8.0.100-preview.3.23171.4,7.0.100,arctic,Orleans-eda972a,2023-03-21T16:03:30.1818364Z,22.0898232,21.11492,104.61712949895146
8.0.100-preview.3.23171.4,7.0.100,cold,Orleans-eda972a,2023-03-21T16:03:30.1818364Z,17.7480978,17.4787992,101.5407156802854
8.0.100-preview.3.23171.4,7.0.100,force,Orleans-eda972a,2023-03-21T16:03:30.1818364Z,8.1522524,7.0954318,114.8943803532859
8.0.100-preview.3.23171.4,7.0.100,noop,Orleans-eda972a,2023-03-21T16:03:30.1818364Z,6.0472005,5.3910964,112.17014223674427
8.0.100-preview.3.23171.4,7.0.100,warmup,NuGetClient-win-d76a117,2023-03-21T16:13:03.5376354Z,143.4378746,308.8180705,46.44737089632195
8.0.100-preview.3.23171.4,7.0.100,arctic,NuGetClient-win-d76a117,2023-03-21T16:13:03.5376354Z,112.0324797,150.9704559,74.20821446959677
8.0.100-preview.3.23171.4,7.0.100,cold,NuGetClient-win-d76a117,2023-03-21T16:13:03.5376354Z,104.2478309,91.8636987,113.4809858249263
8.0.100-preview.3.23171.4,7.0.100,force,NuGetClient-win-d76a117,2023-03-21T16:13:03.5376354Z,15.944193,15.2763179,104.37196387488112
8.0.100-preview.3.23171.4,7.0.100,noop,NuGetClient-win-d76a117,2023-03-21T16:13:03.5376354Z,10.9852494,10.3253307,106.39125970076677
8.0.100-preview.4.23171.23,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-03-22T00:06:39.4441173Z,89.2487751,78.5560852,113.61153610541683
8.0.100-preview.4.23171.23,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-03-22T00:06:39.4441173Z,55.9345297,55.7830223,100.27160127535792
8.0.100-preview.4.23171.23,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-03-22T00:06:39.4441173Z,52.4671104,49.9176744,105.1072811997828
8.0.100-preview.4.23171.23,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-03-22T00:06:39.4441173Z,51.3922412,53.5053173,96.05071756111238
8.0.100-preview.4.23171.23,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-03-22T00:06:39.4441173Z,20.3589526,20.6157912,98.75416569023069
8.0.100-preview.4.23171.23,6.0.400,warmup,OrchardCore-5dbd92c,2023-03-22T00:04:03.9055114Z,30.7340165,26.3207557,116.76722678596951
8.0.100-preview.4.23171.23,6.0.400,arctic,OrchardCore-5dbd92c,2023-03-22T00:04:03.9055114Z,27.0783987,24.4011306,110.97190185113801
8.0.100-preview.4.23171.23,6.0.400,cold,OrchardCore-5dbd92c,2023-03-22T00:04:03.9055114Z,24.6480024,21.1194454,116.70762149843196
8.0.100-preview.4.23171.23,6.0.400,force,OrchardCore-5dbd92c,2023-03-22T00:04:03.9055114Z,16.1414439,14.7768362,109.23477584464256
8.0.100-preview.4.23171.23,6.0.400,noop,OrchardCore-5dbd92c,2023-03-22T00:04:03.9055114Z,12.5035011,10.1435366,123.26569709424619
8.0.100-preview.4.23171.23,6.0.400,warmup,LargeAppCPM64-142722b,2023-03-22T00:05:30.3119682Z,68.2420367,68.9897039,98.91626263379281
8.0.100-preview.4.23171.23,6.0.400,arctic,LargeAppCPM64-142722b,2023-03-22T00:05:30.3119682Z,45.8239555,47.6172461,96.23394726306945
8.0.100-preview.4.23171.23,6.0.400,cold,LargeAppCPM64-142722b,2023-03-22T00:05:30.3119682Z,38.7645225,36.8775067,105.11698313920989
8.0.100-preview.4.23171.23,6.0.400,force,LargeAppCPM64-142722b,2023-03-22T00:05:30.3119682Z,34.0526704,33.8509479,100.59591388872155
8.0.100-preview.4.23171.23,6.0.400,noop,LargeAppCPM64-142722b,2023-03-22T00:05:30.3119682Z,9.7509349,8.1219306,120.05686061882872
8.0.100-preview.4.23171.23,7.0.100,warmup,Orleans-eda972a,2023-03-22T00:03:35.7907101Z,19.8492626,19.8442341,100.02533985426024
8.0.100-preview.4.23171.23,7.0.100,arctic,Orleans-eda972a,2023-03-22T00:03:35.7907101Z,17.7499646,17.7413355,100.04863839027223
8.0.100-preview.4.23171.23,7.0.100,cold,Orleans-eda972a,2023-03-22T00:03:35.7907101Z,16.111193,14.0566757,114.6159543255309
8.0.100-preview.4.23171.23,7.0.100,force,Orleans-eda972a,2023-03-22T00:03:35.7907101Z,5.9169689,5.3870651,109.83659544043749
8.0.100-preview.4.23171.23,7.0.100,noop,Orleans-eda972a,2023-03-22T00:03:35.7907101Z,4.4060418,3.912036,112.62784391554679
8.0.100-preview.4.23171.23,7.0.100,warmup,NuGetClient-win-d76a117,2023-03-22T00:11:44.7383961Z,110.6580202,240.6384769,45.98517312174693
8.0.100-preview.4.23171.23,7.0.100,arctic,NuGetClient-win-d76a117,2023-03-22T00:11:44.7383961Z,110.1961266,104.3984664,105.55339594528756
8.0.100-preview.4.23171.23,7.0.100,cold,NuGetClient-win-d76a117,2023-03-22T00:11:44.7383961Z,108.0425324,100.1900286,107.83761009925492
8.0.100-preview.4.23171.23,7.0.100,force,NuGetClient-win-d76a117,2023-03-22T00:11:44.7383961Z,16.5154856,15.8757671,104.02952812277022
8.0.100-preview.4.23171.23,7.0.100,noop,NuGetClient-win-d76a117,2023-03-22T00:11:44.7383961Z,11.1134231,10.8144693,102.76438715305243
8.0.100-preview.4.23171.23,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-03-22T08:06:11.6236740Z,89.1782328,87.8386761,101.52501922783419
8.0.100-preview.4.23171.23,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-03-22T08:06:11.6236740Z,56.0752526,58.3753685,96.05978350269429
8.0.100-preview.4.23171.23,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-03-22T08:06:11.6236740Z,49.5379498,52.1164083,95.052501536258
8.0.100-preview.4.23171.23,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-03-22T08:06:11.6236740Z,52.6861852,52.5881893,100.18634583412059
8.0.100-preview.4.23171.23,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-03-22T08:06:11.6236740Z,20.3249416,19.4399903,104.55222089282626
8.0.100-preview.4.23171.23,6.0.400,warmup,OrchardCore-5dbd92c,2023-03-22T08:03:15.9666403Z,26.6304725,25.8710705,102.93533273004687
8.0.100-preview.4.23171.23,6.0.400,arctic,OrchardCore-5dbd92c,2023-03-22T08:03:15.9666403Z,23.3534596,21.1656703,110.3364990051839
8.0.100-preview.4.23171.23,6.0.400,cold,OrchardCore-5dbd92c,2023-03-22T08:03:15.9666403Z,21.0405609,19.6321865,107.17380308097624
8.0.100-preview.4.23171.23,6.0.400,force,OrchardCore-5dbd92c,2023-03-22T08:03:15.9666403Z,13.0584976,11.3792112,114.75749391135301
8.0.100-preview.4.23171.23,6.0.400,noop,OrchardCore-5dbd92c,2023-03-22T08:03:15.9666403Z,10.3111421,8.2845063,124.46296407548148
8.0.100-preview.4.23171.23,6.0.400,warmup,LargeAppCPM64-142722b,2023-03-22T08:06:18.7789844Z,180.5033439,108.1574247,166.88946172735564
8.0.100-preview.4.23171.23,6.0.400,arctic,LargeAppCPM64-142722b,2023-03-22T08:06:18.7789844Z,52.929687,82.1957781,64.39465410936964
8.0.100-preview.4.23171.23,6.0.400,cold,LargeAppCPM64-142722b,2023-03-22T08:06:18.7789844Z,38.473421,34.6467654,111.04477014180378
8.0.100-preview.4.23171.23,6.0.400,force,LargeAppCPM64-142722b,2023-03-22T08:06:18.7789844Z,34.269401,33.72515,101.61378377857476
8.0.100-preview.4.23171.23,6.0.400,noop,LargeAppCPM64-142722b,2023-03-22T08:06:18.7789844Z,9.6597098,8.8189036,109.53413528638637
8.0.100-preview.4.23171.23,7.0.100,warmup,Orleans-eda972a,2023-03-22T08:03:28.6901404Z,24.4143557,23.2521938,104.99807420321775
8.0.100-preview.4.23171.23,7.0.100,arctic,Orleans-eda972a,2023-03-22T08:03:28.6901404Z,25.4551065,22.414116,113.567300624303
8.0.100-preview.4.23171.23,7.0.100,cold,Orleans-eda972a,2023-03-22T08:03:28.6901404Z,17.0432079,15.8474294,107.54556761111047
8.0.100-preview.4.23171.23,7.0.100,force,Orleans-eda972a,2023-03-22T08:03:28.6901404Z,7.1246186,6.2431856,114.11832126214539
8.0.100-preview.4.23171.23,7.0.100,noop,Orleans-eda972a,2023-03-22T08:03:28.6901404Z,5.3288282,4.5076483,118.21747938941911
8.0.100-preview.4.23171.23,7.0.100,warmup,NuGetClient-win-d76a117,2023-03-22T08:14:19.6829756Z,121.7844421,193.0764914,63.07574848545233
8.0.100-preview.4.23171.23,7.0.100,arctic,NuGetClient-win-d76a117,2023-03-22T08:14:19.6829756Z,119.3026747,149.0220095,80.05708358133501
8.0.100-preview.4.23171.23,7.0.100,cold,NuGetClient-win-d76a117,2023-03-22T08:14:19.6829756Z,105.3598134,242.7350751,43.405269451312186
8.0.100-preview.4.23171.23,7.0.100,force,NuGetClient-win-d76a117,2023-03-22T08:14:19.6829756Z,24.1440276,22.1106995,109.19612742238209
8.0.100-preview.4.23171.23,7.0.100,noop,NuGetClient-win-d76a117,2023-03-22T08:14:19.6829756Z,17.079357,15.7299668,108.57846820121706
8.0.100-preview.4.23172.4,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-03-22T16:05:50.0646181Z,82.8434765,79.6256933,104.04113680728229
8.0.100-preview.4.23172.4,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-03-22T16:05:50.0646181Z,53.435615,55.976071,95.46153212503965
8.0.100-preview.4.23172.4,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-03-22T16:05:50.0646181Z,50.485369,47.6461269,105.9590197246442
8.0.100-preview.4.23172.4,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-03-22T16:05:50.0646181Z,47.3631226,47.7827996,99.12169859549209
8.0.100-preview.4.23172.4,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-03-22T16:05:50.0646181Z,18.7643378,18.4890556,101.48889270471986
8.0.100-preview.4.23172.4,6.0.400,warmup,OrchardCore-5dbd92c,2023-03-22T16:03:05.5221402Z,27.4023599,25.4309427,107.75204137438446
8.0.100-preview.4.23172.4,6.0.400,arctic,OrchardCore-5dbd92c,2023-03-22T16:03:05.5221402Z,23.5027369,22.346589,105.17371085135183
8.0.100-preview.4.23172.4,6.0.400,cold,OrchardCore-5dbd92c,2023-03-22T16:03:05.5221402Z,20.432711,18.5440304,110.18484417497505
8.0.100-preview.4.23172.4,6.0.400,force,OrchardCore-5dbd92c,2023-03-22T16:03:05.5221402Z,13.329753,11.5233191,115.67633321895944
8.0.100-preview.4.23172.4,6.0.400,noop,OrchardCore-5dbd92c,2023-03-22T16:03:05.5221402Z,10.2431026,8.1205023,126.13878084856893
8.0.100-preview.4.23172.4,6.0.400,warmup,LargeAppCPM64-142722b,2023-03-22T16:04:52.5516090Z,72.829241,70.0689329,103.93941792140522
8.0.100-preview.4.23172.4,6.0.400,arctic,LargeAppCPM64-142722b,2023-03-22T16:04:52.5516090Z,44.5731159,50.3744598,88.48356106838092
8.0.100-preview.4.23172.4,6.0.400,cold,LargeAppCPM64-142722b,2023-03-22T16:04:52.5516090Z,38.8201937,38.9393348,99.69403406449563
8.0.100-preview.4.23172.4,6.0.400,force,LargeAppCPM64-142722b,2023-03-22T16:04:52.5516090Z,34.2014936,33.6689972,101.58156299350667
8.0.100-preview.4.23172.4,6.0.400,noop,LargeAppCPM64-142722b,2023-03-22T16:04:52.5516090Z,9.9533682,8.389045,118.64721431342902
8.0.100-preview.4.23172.4,7.0.100,warmup,Orleans-eda972a,2023-03-22T16:02:53.3512541Z,24.2042497,22.9637586,105.40195149064142
8.0.100-preview.4.23172.4,7.0.100,arctic,Orleans-eda972a,2023-03-22T16:02:53.3512541Z,22.2120097,23.3696148,95.0465375235881
8.0.100-preview.4.23172.4,7.0.100,cold,Orleans-eda972a,2023-03-22T16:02:53.3512541Z,16.8127542,16.1444202,104.13972128896893
8.0.100-preview.4.23172.4,7.0.100,force,Orleans-eda972a,2023-03-22T16:02:53.3512541Z,7.0032407,6.2788845,111.53638357259159
8.0.100-preview.4.23172.4,7.0.100,noop,Orleans-eda972a,2023-03-22T16:02:53.3512541Z,5.3004077,4.5699341,115.98433552903968
8.0.100-preview.4.23172.4,7.0.100,warmup,NuGetClient-win-d76a117,2023-03-22T16:12:18.2391912Z,106.6546434,295.1540735,36.135243581518786
8.0.100-preview.4.23172.4,7.0.100,arctic,NuGetClient-win-d76a117,2023-03-22T16:12:18.2391912Z,103.9021663,99.8159549,104.09374573843806
8.0.100-preview.4.23172.4,7.0.100,cold,NuGetClient-win-d76a117,2023-03-22T16:12:18.2391912Z,98.3443799,92.2879286,106.56256066408235
8.0.100-preview.4.23172.4,7.0.100,force,NuGetClient-win-d76a117,2023-03-22T16:12:18.2391912Z,15.6846612,14.9124868,105.17803911819725
8.0.100-preview.4.23172.4,7.0.100,noop,NuGetClient-win-d76a117,2023-03-22T16:12:18.2391912Z,10.7973455,9.903849,109.02170964036306
8.0.100-preview.4.23172.16,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-03-23T00:07:29.9492837Z,92.9906769,87.0068786,106.87738532433688
8.0.100-preview.4.23172.16,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-03-23T00:07:29.9492837Z,60.6358987,56.6853049,106.96934383076768
8.0.100-preview.4.23172.16,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-03-23T00:07:29.9492837Z,51.5704362,55.4291515,93.03847308577329
8.0.100-preview.4.23172.16,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-03-23T00:07:29.9492837Z,54.8707439,56.8314193,96.55001507238444
8.0.100-preview.4.23172.16,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-03-23T00:07:29.9492837Z,21.4675388,21.0202094,102.12809202557231
8.0.100-preview.4.23172.16,6.0.400,warmup,OrchardCore-5dbd92c,2023-03-23T00:04:20.5127090Z,25.0871489,22.9767125,109.1851103590211
8.0.100-preview.4.23172.16,6.0.400,arctic,OrchardCore-5dbd92c,2023-03-23T00:04:20.5127090Z,22.7402583,21.0926328,107.8113790517417
8.0.100-preview.4.23172.16,6.0.400,cold,OrchardCore-5dbd92c,2023-03-23T00:04:20.5127090Z,20.4144812,18.616794,109.6562662722701
8.0.100-preview.4.23172.16,6.0.400,force,OrchardCore-5dbd92c,2023-03-23T00:04:20.5127090Z,13.4120328,11.290942,118.7857735873588
8.0.100-preview.4.23172.16,6.0.400,noop,OrchardCore-5dbd92c,2023-03-23T00:04:20.5127090Z,10.091742,8.4364768,119.62033724789003
8.0.100-preview.4.23172.16,6.0.400,warmup,LargeAppCPM64-142722b,2023-03-23T00:06:49.3835520Z,85.7959569,78.8480976,108.81170188182192
8.0.100-preview.4.23172.16,6.0.400,arctic,LargeAppCPM64-142722b,2023-03-23T00:06:49.3835520Z,50.2225466,48.7962064,102.92305551031524
8.0.100-preview.4.23172.16,6.0.400,cold,LargeAppCPM64-142722b,2023-03-23T00:06:49.3835520Z,41.9135592,44.6521653,93.86680112464781
8.0.100-preview.4.23172.16,6.0.400,force,LargeAppCPM64-142722b,2023-03-23T00:06:49.3835520Z,45.1438631,45.4315163,99.36684217603364
8.0.100-preview.4.23172.16,6.0.400,noop,LargeAppCPM64-142722b,2023-03-23T00:06:49.3835520Z,12.8386126,10.9646776,117.09065298919505
8.0.100-preview.4.23172.16,7.0.100,warmup,Orleans-eda972a,2023-03-23T00:03:49.6286335Z,21.009194,18.0463215,116.41815203170351
8.0.100-preview.4.23172.16,7.0.100,arctic,Orleans-eda972a,2023-03-23T00:03:49.6286335Z,18.2929596,17.8733392,102.34774484669322
8.0.100-preview.4.23172.16,7.0.100,cold,Orleans-eda972a,2023-03-23T00:03:49.6286335Z,15.5314063,14.2718766,108.82525637868814
8.0.100-preview.4.23172.16,7.0.100,force,Orleans-eda972a,2023-03-23T00:03:49.6286335Z,5.8071736,5.3293551,108.9657846218579
8.0.100-preview.4.23172.16,7.0.100,noop,Orleans-eda972a,2023-03-23T00:03:49.6286335Z,4.4127165,3.984667,110.74241586561688
8.0.100-preview.4.23172.16,7.0.100,warmup,NuGetClient-win-d76a117,2023-03-23T00:13:32.1927657Z,105.2225014,285.2023373,36.89398284605152
8.0.100-preview.4.23172.16,7.0.100,arctic,NuGetClient-win-d76a117,2023-03-23T00:13:32.1927657Z,113.3725981,102.5650304,110.53728318302143
8.0.100-preview.4.23172.16,7.0.100,cold,NuGetClient-win-d76a117,2023-03-23T00:13:32.1927657Z,94.0473188,91.6045638,102.66663024053393
8.0.100-preview.4.23172.16,7.0.100,force,NuGetClient-win-d76a117,2023-03-23T00:13:32.1927657Z,16.5935136,16.3405846,101.54785771862778
8.0.100-preview.4.23172.16,7.0.100,noop,NuGetClient-win-d76a117,2023-03-23T00:13:32.1927657Z,11.57535,10.4813315,110.43778168832846
8.0.100-preview.4.23172.23,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-03-23T08:06:15.5246495Z,88.1666274,109.5087058,80.51106691099257
8.0.100-preview.4.23172.23,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-03-23T08:06:15.5246495Z,64.2465242,63.9415035,100.47703085367705
8.0.100-preview.4.23172.23,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-03-23T08:06:15.5246495Z,48.7590832,50.0297666,97.46014525680397
8.0.100-preview.4.23172.23,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-03-23T08:06:15.5246495Z,47.1907314,47.7702218,98.78692126985267
8.0.100-preview.4.23172.23,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-03-23T08:06:15.5246495Z,19.123632,18.5902583,102.86910322273468
8.0.100-preview.4.23172.23,6.0.400,warmup,OrchardCore-5dbd92c,2023-03-23T08:03:29.4578366Z,34.0389227,28.5332202,119.29576283857368
8.0.100-preview.4.23172.23,6.0.400,arctic,OrchardCore-5dbd92c,2023-03-23T08:03:29.4578366Z,31.1539858,27.2276324,114.42047307793092
8.0.100-preview.4.23172.23,6.0.400,cold,OrchardCore-5dbd92c,2023-03-23T08:03:29.4578366Z,25.7527585,23.3033973,110.51074728919461
