version,base version,scenario,test case,timestamp,duration,base duration,relative duration
9.0.100-alpha.1.24065.1,7.0.100,noop,NuGetClient-win-d76a117,2024-01-16T08:10:55.7203938Z,9.6692,8.3062943,116.40810752395325
9.0.100-alpha.1.24066.1,6.0.400,warmup,LargeAppCPM64-142722b,2024-01-16T16:06:34.6428657Z,58.7868675,36.8390314,159.5776687548848
9.0.100-alpha.1.24066.1,6.0.400,arctic,LargeAppCPM64-142722b,2024-01-16T16:06:34.6428657Z,38.7640525,27.7122289,139.88067376276615
9.0.100-alpha.1.24066.1,6.0.400,cold,LargeAppCPM64-142722b,2024-01-16T16:06:34.6428657Z,46.6631443,20.7532307,224.84761517155013
9.0.100-alpha.1.24066.1,6.0.400,force,LargeAppCPM64-142722b,2024-01-16T16:06:34.6428657Z,26.8328907,23.7396436,113.02988011159528
9.0.100-alpha.1.24066.1,6.0.400,noop,LargeAppCPM64-142722b,2024-01-16T16:06:34.6428657Z,10.0184003,6.4638044,154.99231845567604
9.0.100-alpha.1.24066.1,6.0.400,warmup,OrchardCore-5dbd92c,2024-01-16T16:05:49.5696056Z,32.4706464,17.2433651,188.30806058847529
9.0.100-alpha.1.24066.1,6.0.400,arctic,OrchardCore-5dbd92c,2024-01-16T16:05:49.5696056Z,34.9761374,14.8194733,236.01471315448168
9.0.100-alpha.1.24066.1,6.0.400,cold,OrchardCore-5dbd92c,2024-01-16T16:05:49.5696056Z,34.4282204,14.21133,242.2589609839473
9.0.100-alpha.1.24066.1,6.0.400,force,OrchardCore-5dbd92c,2024-01-16T16:05:49.5696056Z,15.2605881,10.7358658,142.14585376057886
9.0.100-alpha.1.24066.1,6.0.400,noop,OrchardCore-5dbd92c,2024-01-16T16:05:49.5696056Z,12.4250755,8.7523675,141.9624518737359
9.0.100-alpha.1.24066.1,7.0.100,warmup,Orleans-eda972a,2024-01-16T16:05:08.9152740Z,25.583749,11.6703612,219.21985585159095
9.0.100-alpha.1.24066.1,7.0.100,arctic,Orleans-eda972a,2024-01-16T16:05:08.9152740Z,21.5294821,10.3505964,208.00233404907954
9.0.100-alpha.1.24066.1,7.0.100,cold,Orleans-eda972a,2024-01-16T16:05:08.9152740Z,22.9999225,9.0685564,253.62275411332283
9.0.100-alpha.1.24066.1,7.0.100,force,Orleans-eda972a,2024-01-16T16:05:08.9152740Z,4.7451915,4.3001861,110.3485149165986
9.0.100-alpha.1.24066.1,7.0.100,noop,Orleans-eda972a,2024-01-16T16:05:08.9152740Z,3.3842889,3.200403,105.74571077454932
9.0.100-alpha.1.24066.1,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2024-01-16T16:07:30.8379973Z,78.6388006,51.4610704,152.8122131715317
9.0.100-alpha.1.24066.1,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2024-01-16T16:07:30.8379973Z,57.4121986,40.7883348,140.75641695478092
9.0.100-alpha.1.24066.1,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2024-01-16T16:07:30.8379973Z,47.6726188,30.411631,156.75784965298308
9.0.100-alpha.1.24066.1,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2024-01-16T16:07:30.8379973Z,35.5830016,34.6270066,102.76083639294424
9.0.100-alpha.1.24066.1,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2024-01-16T16:07:30.8379973Z,14.9003843,13.5682337,109.81815783435394
9.0.100-alpha.1.24066.1,7.0.100,warmup,NuGetClient-win-d76a117,2024-01-16T16:11:09.5986642Z,74.0694054,163.4866545,45.30608668122205
9.0.100-alpha.1.24066.1,7.0.100,arctic,NuGetClient-win-d76a117,2024-01-16T16:11:09.5986642Z,72.9309604,78.7583603,92.60091261701902
9.0.100-alpha.1.24066.1,7.0.100,cold,NuGetClient-win-d76a117,2024-01-16T16:11:09.5986642Z,62.2921654,64.8098882,96.11521810957235
9.0.100-alpha.1.24066.1,7.0.100,force,NuGetClient-win-d76a117,2024-01-16T16:11:09.5986642Z,13.8773979,11.0508046,125.57816740330384
9.0.100-alpha.1.24066.1,7.0.100,noop,NuGetClient-win-d76a117,2024-01-16T16:11:09.5986642Z,9.3921573,8.0203148,117.10459669238918
9.0.100-alpha.1.24066.10,6.0.400,warmup,LargeAppCPM64-142722b,2024-01-17T00:17:31.4799561Z,57.7467144,39.6242394,145.73583057849183
9.0.100-alpha.1.24066.10,6.0.400,arctic,LargeAppCPM64-142722b,2024-01-17T00:17:31.4799561Z,42.937405,29.1453502,147.3216300554179
9.0.100-alpha.1.24066.10,6.0.400,cold,LargeAppCPM64-142722b,2024-01-17T00:17:31.4799561Z,42.1556692,21.6606598,194.61858313291083
9.0.100-alpha.1.24066.10,6.0.400,force,LargeAppCPM64-142722b,2024-01-17T00:17:31.4799561Z,29.4577804,23.9881915,122.80117240184613
9.0.100-alpha.1.24066.10,6.0.400,noop,LargeAppCPM64-142722b,2024-01-17T00:17:31.4799561Z,10.4385228,6.6791012,156.28633984464855
9.0.100-alpha.1.24066.10,6.0.400,warmup,OrchardCore-5dbd92c,2024-01-17T00:16:31.3910145Z,32.2252776,17.3774575,185.44299475340395
9.0.100-alpha.1.24066.10,6.0.400,arctic,OrchardCore-5dbd92c,2024-01-17T00:16:31.3910145Z,31.531894,15.3202677,205.81816595802698
9.0.100-alpha.1.24066.10,6.0.400,cold,OrchardCore-5dbd92c,2024-01-17T00:16:31.3910145Z,29.3680667,14.6785248,200.07505590752555
9.0.100-alpha.1.24066.10,6.0.400,force,OrchardCore-5dbd92c,2024-01-17T00:16:31.3910145Z,15.6238663,10.2545279,152.36065913868154
9.0.100-alpha.1.24066.10,6.0.400,noop,OrchardCore-5dbd92c,2024-01-17T00:16:31.3910145Z,12.8907841,8.630377,149.3652490499546
9.0.100-alpha.1.24066.10,7.0.100,warmup,Orleans-eda972a,2024-01-17T00:16:22.3076071Z,23.2100416,13.3503423,173.85353183041607
9.0.100-alpha.1.24066.10,7.0.100,arctic,Orleans-eda972a,2024-01-17T00:16:22.3076071Z,23.9313663,11.7494109,203.68141435925097
9.0.100-alpha.1.24066.10,7.0.100,cold,Orleans-eda972a,2024-01-17T00:16:22.3076071Z,22.8464525,8.5365689,267.63038836364336
9.0.100-alpha.1.24066.10,7.0.100,force,Orleans-eda972a,2024-01-17T00:16:22.3076071Z,4.5537852,5.0626847,89.94803093307391
9.0.100-alpha.1.24066.10,7.0.100,noop,Orleans-eda972a,2024-01-17T00:16:22.3076071Z,3.410462,3.1392753,108.63851284403123
9.0.100-alpha.1.24066.10,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2024-01-17T00:18:03.0918530Z,71.3861131,51.109473,139.67295867049933
9.0.100-alpha.1.24066.10,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2024-01-17T00:18:03.0918530Z,61.3293377,36.6527772,167.3252134902345
9.0.100-alpha.1.24066.10,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2024-01-17T00:18:03.0918530Z,49.2521275,29.0991931,169.25599046937148
9.0.100-alpha.1.24066.10,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2024-01-17T00:18:03.0918530Z,37.4196395,35.8746643,104.30659137903069
9.0.100-alpha.1.24066.10,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2024-01-17T00:18:03.0918530Z,15.9270325,13.9526795,114.15035011733767
9.0.100-alpha.1.24066.10,7.0.100,warmup,NuGetClient-win-d76a117,2024-01-17T00:21:28.0549489Z,84.0428386,149.0815518,56.37373476816734
9.0.100-alpha.1.24066.10,7.0.100,arctic,NuGetClient-win-d76a117,2024-01-17T00:21:28.0549489Z,75.116683,78.4092712,95.8007667338196
9.0.100-alpha.1.24066.10,7.0.100,cold,NuGetClient-win-d76a117,2024-01-17T00:21:28.0549489Z,73.4847766,71.5844565,102.65465464559335
9.0.100-alpha.1.24066.10,7.0.100,force,NuGetClient-win-d76a117,2024-01-17T00:21:28.0549489Z,13.2678944,11.2469601,117.96871583104488
9.0.100-alpha.1.24066.10,7.0.100,noop,NuGetClient-win-d76a117,2024-01-17T00:21:28.0549489Z,9.2677065,8.1248419,114.06629955470271
9.0.100-alpha.1.24066.22,6.0.400,warmup,LargeAppCPM64-142722b,2024-01-17T08:07:07.6672781Z,52.9883644,37.5178082,141.23523452524077
9.0.100-alpha.1.24066.22,6.0.400,arctic,LargeAppCPM64-142722b,2024-01-17T08:07:07.6672781Z,43.2395695,27.5976259,156.67858408066905
9.0.100-alpha.1.24066.22,6.0.400,cold,LargeAppCPM64-142722b,2024-01-17T08:07:07.6672781Z,41.6046068,20.8927787,199.13390840635284
9.0.100-alpha.1.24066.22,6.0.400,force,LargeAppCPM64-142722b,2024-01-17T08:07:07.6672781Z,27.7631232,22.8537845,121.48151305093474
9.0.100-alpha.1.24066.22,6.0.400,noop,LargeAppCPM64-142722b,2024-01-17T08:07:07.6672781Z,10.484196,6.3800407,164.32804260950874
9.0.100-alpha.1.24066.22,6.0.400,warmup,OrchardCore-5dbd92c,2024-01-17T08:06:28.6096796Z,32.616575,17.0850716,190.90686749009583
9.0.100-alpha.1.24066.22,6.0.400,arctic,OrchardCore-5dbd92c,2024-01-17T08:06:28.6096796Z,31.9587768,15.1991797,210.2664579983879
9.0.100-alpha.1.24066.22,6.0.400,cold,OrchardCore-5dbd92c,2024-01-17T08:06:28.6096796Z,34.011693,13.6016337,250.0559399713874
9.0.100-alpha.1.24066.22,6.0.400,force,OrchardCore-5dbd92c,2024-01-17T08:06:28.6096796Z,15.2220674,10.8148779,140.7511720497556
9.0.100-alpha.1.24066.22,6.0.400,noop,OrchardCore-5dbd92c,2024-01-17T08:06:28.6096796Z,12.7369335,8.5199767,149.49493347792838
9.0.100-alpha.1.24066.22,7.0.100,warmup,Orleans-eda972a,2024-01-17T08:05:58.8120258Z,22.8580638,12.2317635,186.87463831360049
9.0.100-alpha.1.24066.22,7.0.100,arctic,Orleans-eda972a,2024-01-17T08:05:58.8120258Z,21.2511373,10.1732315,208.89269353597234
9.0.100-alpha.1.24066.22,7.0.100,cold,Orleans-eda972a,2024-01-17T08:05:58.8120258Z,21.6501795,8.7058077,248.68662674458113
9.0.100-alpha.1.24066.22,7.0.100,force,Orleans-eda972a,2024-01-17T08:05:58.8120258Z,5.1378699,4.2660741,120.43555220946584
9.0.100-alpha.1.24066.22,7.0.100,noop,Orleans-eda972a,2024-01-17T08:05:58.8120258Z,3.4645162,3.1051082,111.57473353102476
9.0.100-alpha.1.24066.22,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2024-01-17T08:08:03.9203784Z,69.9999116,49.8872427,140.3162568453598
9.0.100-alpha.1.24066.22,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2024-01-17T08:08:03.9203784Z,57.1884225,36.1868632,158.03641830994627
9.0.100-alpha.1.24066.22,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2024-01-17T08:08:03.9203784Z,51.1500493,31.2157342,163.85983098228712
9.0.100-alpha.1.24066.22,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2024-01-17T08:08:03.9203784Z,37.4618404,35.5862573,105.27052643999177
9.0.100-alpha.1.24066.22,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2024-01-17T08:08:03.9203784Z,15.0581241,13.8456253,108.75727006710198
9.0.100-alpha.1.24066.22,7.0.100,warmup,NuGetClient-win-d76a117,2024-01-17T08:11:46.9462232Z,78.8167084,167.9298149,46.93431505711735
9.0.100-alpha.1.24066.22,7.0.100,arctic,NuGetClient-win-d76a117,2024-01-17T08:11:46.9462232Z,79.9555812,69.4334868,115.15420711955373
9.0.100-alpha.1.24066.22,7.0.100,cold,NuGetClient-win-d76a117,2024-01-17T08:11:46.9462232Z,67.3362489,63.146173,106.6355183551662
9.0.100-alpha.1.24066.22,7.0.100,force,NuGetClient-win-d76a117,2024-01-17T08:11:46.9462232Z,13.4568856,12.0215318,111.93985778085285
9.0.100-alpha.1.24066.22,7.0.100,noop,NuGetClient-win-d76a117,2024-01-17T08:11:46.9462232Z,9.4636913,8.3480165,113.36454953101736
9.0.100-alpha.1.24067.2,6.0.400,warmup,LargeAppCPM64-142722b,2024-01-17T16:06:29.4077309Z,54.5762162,38.5261114,141.6603291034454
9.0.100-alpha.1.24067.2,6.0.400,arctic,LargeAppCPM64-142722b,2024-01-17T16:06:29.4077309Z,41.880992,27.2932071,153.44840878007332
9.0.100-alpha.1.24067.2,6.0.400,cold,LargeAppCPM64-142722b,2024-01-17T16:06:29.4077309Z,39.4988743,21.9059053,180.3115359035173
9.0.100-alpha.1.24067.2,6.0.400,force,LargeAppCPM64-142722b,2024-01-17T16:06:29.4077309Z,27.419832,22.9426979,119.51441857236851
9.0.100-alpha.1.24067.2,6.0.400,noop,LargeAppCPM64-142722b,2024-01-17T16:06:29.4077309Z,10.6137222,6.6191859,160.34784881929363
9.0.100-alpha.1.24067.2,6.0.400,warmup,OrchardCore-5dbd92c,2024-01-17T16:05:43.4541852Z,33.7196177,17.4291021,193.467325548572
9.0.100-alpha.1.24067.2,6.0.400,arctic,OrchardCore-5dbd92c,2024-01-17T16:05:43.4541852Z,32.4418111,15.3883791,210.82019678082924
9.0.100-alpha.1.24067.2,6.0.400,cold,OrchardCore-5dbd92c,2024-01-17T16:05:43.4541852Z,34.1018263,14.6800702,232.30015821041513
9.0.100-alpha.1.24067.2,6.0.400,force,OrchardCore-5dbd92c,2024-01-17T16:05:43.4541852Z,15.5008104,11.1178966,139.4221493299371
9.0.100-alpha.1.24067.2,6.0.400,noop,OrchardCore-5dbd92c,2024-01-17T16:05:43.4541852Z,12.734269,8.8629289,143.68014393074958
9.0.100-alpha.1.24067.2,7.0.100,warmup,Orleans-eda972a,2024-01-17T16:05:14.2136025Z,193.4821544,15.7050526,1231.973934299335
9.0.100-alpha.1.24067.2,7.0.100,arctic,Orleans-eda972a,2024-01-17T16:05:14.2136025Z,25.212882,10.1095723,249.39612925069045
9.0.100-alpha.1.24067.2,7.0.100,cold,Orleans-eda972a,2024-01-17T16:05:14.2136025Z,18.9820004,8.4291808,225.19389310050158
9.0.100-alpha.1.24067.2,7.0.100,force,Orleans-eda972a,2024-01-17T16:05:14.2136025Z,4.5328665,4.6236157,98.03726767343575
9.0.100-alpha.1.24067.2,7.0.100,noop,Orleans-eda972a,2024-01-17T16:05:14.2136025Z,3.4249329,3.1754613,107.85623178591408
9.0.100-alpha.1.24067.2,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2024-01-17T16:07:19.4024235Z,67.0475923,51.1156165,131.16850952976378
9.0.100-alpha.1.24067.2,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2024-01-17T16:07:19.4024235Z,61.3710825,36.495609,168.16018195504012
9.0.100-alpha.1.24067.2,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2024-01-17T16:07:19.4024235Z,58.2511856,30.7779098,189.26296807848854
9.0.100-alpha.1.24067.2,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2024-01-17T16:07:19.4024235Z,37.081296,34.9561924,106.07933374345428
9.0.100-alpha.1.24067.2,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2024-01-17T16:07:19.4024235Z,15.2853567,13.8340091,110.49115689825591
9.0.100-alpha.1.24067.2,7.0.100,warmup,NuGetClient-win-d76a117,2024-01-17T16:11:04.1034320Z,92.1414482,156.4910922,58.87967609187662
9.0.100-alpha.1.24067.2,7.0.100,arctic,NuGetClient-win-d76a117,2024-01-17T16:11:04.1034320Z,81.2204906,83.6186143,97.13206955164767
9.0.100-alpha.1.24067.2,7.0.100,cold,NuGetClient-win-d76a117,2024-01-17T16:11:04.1034320Z,81.6673628,71.9435955,113.51582059865217
9.0.100-alpha.1.24067.2,7.0.100,force,NuGetClient-win-d76a117,2024-01-17T16:11:04.1034320Z,14.7533892,11.0654082,133.32891957840292
9.0.100-alpha.1.24067.2,7.0.100,noop,NuGetClient-win-d76a117,2024-01-17T16:11:04.1034320Z,9.8467089,8.1812256,120.35738141727812
9.0.100-alpha.1.24067.13,6.0.400,warmup,LargeAppCPM64-142722b,2024-01-18T00:17:29.8767225Z,53.083106,38.5586915,137.66832829376483
9.0.100-alpha.1.24067.13,6.0.400,arctic,LargeAppCPM64-142722b,2024-01-18T00:17:29.8767225Z,42.9612115,26.4028053,162.71457147017628
9.0.100-alpha.1.24067.13,6.0.400,cold,LargeAppCPM64-142722b,2024-01-18T00:17:29.8767225Z,35.9434371,21.0740615,170.5577119056998
9.0.100-alpha.1.24067.13,6.0.400,force,LargeAppCPM64-142722b,2024-01-18T00:17:29.8767225Z,28.2695462,22.9522067,123.16700772828086
9.0.100-alpha.1.24067.13,6.0.400,noop,LargeAppCPM64-142722b,2024-01-18T00:17:29.8767225Z,10.2420707,6.5809074,155.6331076775218
9.0.100-alpha.1.24067.12,6.0.400,warmup,OrchardCore-5dbd92c,2024-01-18T00:16:35.7452872Z,35.8402421,17.2315858,207.99154828802813
9.0.100-alpha.1.24067.12,6.0.400,arctic,OrchardCore-5dbd92c,2024-01-18T00:16:35.7452872Z,34.0708944,14.9899304,227.29187855335206
9.0.100-alpha.1.24067.12,6.0.400,cold,OrchardCore-5dbd92c,2024-01-18T00:16:35.7452872Z,33.1986181,14.2320114,233.26722531995722
9.0.100-alpha.1.24067.12,6.0.400,force,OrchardCore-5dbd92c,2024-01-18T00:16:35.7452872Z,15.2219751,10.7216402,141.97431378083365
9.0.100-alpha.1.24067.12,6.0.400,noop,OrchardCore-5dbd92c,2024-01-18T00:16:35.7452872Z,12.8764427,8.7294098,147.5064522689724
9.0.100-alpha.1.24067.12,7.0.100,warmup,Orleans-eda972a,2024-01-18T00:16:06.9438091Z,23.4446301,12.0806845,194.0670671434222
9.0.100-alpha.1.24067.12,7.0.100,arctic,Orleans-eda972a,2024-01-18T00:16:06.9438091Z,26.0242965,11.2481538,231.3650485469002
9.0.100-alpha.1.24067.12,7.0.100,cold,Orleans-eda972a,2024-01-18T00:16:06.9438091Z,20.2158467,8.8489432,228.4549266854826
9.0.100-alpha.1.24067.12,7.0.100,force,Orleans-eda972a,2024-01-18T00:16:06.9438091Z,4.638653,4.2828802,108.30685854813309
9.0.100-alpha.1.24067.12,7.0.100,noop,Orleans-eda972a,2024-01-18T00:16:06.9438091Z,3.2708579,3.0084586,108.72205121918581
9.0.100-alpha.1.24067.13,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2024-01-18T00:18:14.5721847Z,66.7799488,48.323172,138.19446455212005
9.0.100-alpha.1.24067.13,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2024-01-18T00:18:14.5721847Z,54.5605332,35.1293816,155.31310462920302
9.0.100-alpha.1.24067.13,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2024-01-18T00:18:14.5721847Z,47.3692135,30.0629016,157.56700444377597
9.0.100-alpha.1.24067.13,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2024-01-18T00:18:14.5721847Z,36.7981467,34.6239107,106.27957950457628
9.0.100-alpha.1.24067.13,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2024-01-18T00:18:14.5721847Z,14.8849521,13.2958521,111.95184774956996
9.0.100-alpha.1.24067.13,7.0.100,warmup,NuGetClient-win-d76a117,2024-01-18T00:21:49.2154722Z,67.9381856,160.2943461,42.38339483141632
9.0.100-alpha.1.24067.13,7.0.100,arctic,NuGetClient-win-d76a117,2024-01-18T00:21:49.2154722Z,68.8069797,74.1193107,92.83273016191177
9.0.100-alpha.1.24067.13,7.0.100,cold,NuGetClient-win-d76a117,2024-01-18T00:21:49.2154722Z,62.7329112,68.053368,92.18193462519004
9.0.100-alpha.1.24067.13,7.0.100,force,NuGetClient-win-d76a117,2024-01-18T00:21:49.2154722Z,13.433327,12.0547169,111.43627105834398
9.0.100-alpha.1.24067.13,7.0.100,noop,NuGetClient-win-d76a117,2024-01-18T00:21:49.2154722Z,9.6585668,8.7259321,110.68808110482547
9.0.100-alpha.1.24067.14,6.0.400,warmup,LargeAppCPM64-142722b,2024-01-18T08:06:52.8748107Z,56.6018882,37.1170097,152.4958197265552
9.0.100-alpha.1.24067.14,6.0.400,arctic,LargeAppCPM64-142722b,2024-01-18T08:06:52.8748107Z,50.4584124,26.6780405,189.1383754365318
9.0.100-alpha.1.24067.14,6.0.400,cold,LargeAppCPM64-142722b,2024-01-18T08:06:52.8748107Z,41.0579837,20.3473432,201.7854778210061
9.0.100-alpha.1.24067.14,6.0.400,force,LargeAppCPM64-142722b,2024-01-18T08:06:52.8748107Z,26.7930374,22.2206198,120.57736301306949
9.0.100-alpha.1.24067.14,6.0.400,noop,LargeAppCPM64-142722b,2024-01-18T08:06:52.8748107Z,9.6969563,6.4143288,151.1764769526626
9.0.100-alpha.1.24067.14,6.0.400,warmup,OrchardCore-5dbd92c,2024-01-18T08:06:09.4596213Z,32.5613344,17.3700621,187.45663782054066
9.0.100-alpha.1.24067.14,6.0.400,arctic,OrchardCore-5dbd92c,2024-01-18T08:06:09.4596213Z,31.2688262,15.133503,206.61988305020986
9.0.100-alpha.1.24067.14,6.0.400,cold,OrchardCore-5dbd92c,2024-01-18T08:06:09.4596213Z,33.9002927,14.5604532,232.82443365155697
9.0.100-alpha.1.24067.14,6.0.400,force,OrchardCore-5dbd92c,2024-01-18T08:06:09.4596213Z,15.6322026,10.7113864,145.94004936653204
9.0.100-alpha.1.24067.14,6.0.400,noop,OrchardCore-5dbd92c,2024-01-18T08:06:09.4596213Z,12.4541441,8.6339769,144.24574265423388
9.0.100-alpha.1.24067.14,7.0.100,warmup,Orleans-eda972a,2024-01-18T08:05:40.9063748Z,25.7814971,12.5284444,205.78370527788746
9.0.100-alpha.1.24067.14,7.0.100,arctic,Orleans-eda972a,2024-01-18T08:05:40.9063748Z,21.3960773,10.7304763,199.39541080762652
9.0.100-alpha.1.24067.14,7.0.100,cold,Orleans-eda972a,2024-01-18T08:05:40.9063748Z,18.5000017,8.8955842,207.9683726674185
9.0.100-alpha.1.24067.14,7.0.100,force,Orleans-eda972a,2024-01-18T08:05:40.9063748Z,4.4765146,4.1718807,107.30207601574034
9.0.100-alpha.1.24067.14,7.0.100,noop,Orleans-eda972a,2024-01-18T08:05:40.9063748Z,3.2784667,3.0869258,106.20490780827969
9.0.100-alpha.1.24067.14,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2024-01-18T08:08:10.6876583Z,78.6790684,67.5052644,116.55249275640199
9.0.100-alpha.1.24067.14,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2024-01-18T08:08:10.6876583Z,84.9727234,35.3155236,240.61011911486995
9.0.100-alpha.1.24067.14,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2024-01-18T08:08:10.6876583Z,54.1732209,28.9303326,187.25405493609844
9.0.100-alpha.1.24067.14,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2024-01-18T08:08:10.6876583Z,35.3852711,34.1256457,103.69114012104978
9.0.100-alpha.1.24067.14,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2024-01-18T08:08:10.6876583Z,14.7432612,13.6748277,107.81314049024544
9.0.100-alpha.1.24067.14,7.0.100,warmup,NuGetClient-win-d76a117,2024-01-18T08:11:36.0118596Z,74.5772821,164.9593177,45.20949961470409
9.0.100-alpha.1.24067.14,7.0.100,arctic,NuGetClient-win-d76a117,2024-01-18T08:11:36.0118596Z,71.4172783,72.0369214,99.13982567833612
9.0.100-alpha.1.24067.14,7.0.100,cold,NuGetClient-win-d76a117,2024-01-18T08:11:36.0118596Z,62.6629787,64.1983615,97.60837696768942
9.0.100-alpha.1.24067.14,7.0.100,force,NuGetClient-win-d76a117,2024-01-18T08:11:36.0118596Z,14.3263143,11.702178,122.4243410072894
9.0.100-alpha.1.24067.14,7.0.100,noop,NuGetClient-win-d76a117,2024-01-18T08:11:36.0118596Z,9.8973139,8.4997366,116.44259540936832
9.0.100-alpha.1.24068.1,6.0.400,warmup,LargeAppCPM64-142722b,2024-01-18T16:06:41.8559829Z,56.4166984,38.4991936,146.5399483068653
9.0.100-alpha.1.24068.1,6.0.400,arctic,LargeAppCPM64-142722b,2024-01-18T16:06:41.8559829Z,48.4077096,28.9313212,167.31938809624774
9.0.100-alpha.1.24068.1,6.0.400,cold,LargeAppCPM64-142722b,2024-01-18T16:06:41.8559829Z,44.9387881,22.7208779,197.7863192513349
9.0.100-alpha.1.24068.1,6.0.400,force,LargeAppCPM64-142722b,2024-01-18T16:06:41.8559829Z,28.3082427,23.2060936,121.98624718121451
9.0.100-alpha.1.24068.1,6.0.400,noop,LargeAppCPM64-142722b,2024-01-18T16:06:41.8559829Z,10.985897,6.8948517,159.33478308170137
9.0.100-alpha.1.24068.1,6.0.400,warmup,OrchardCore-5dbd92c,2024-01-18T16:06:09.1880662Z,37.5893989,17.673805,212.68424597872385
9.0.100-alpha.1.24068.1,6.0.400,arctic,OrchardCore-5dbd92c,2024-01-18T16:06:09.1880662Z,35.2973356,15.3803558,229.4962227076697
9.0.100-alpha.1.24068.1,6.0.400,cold,OrchardCore-5dbd92c,2024-01-18T16:06:09.1880662Z,29.038549,14.2867024,203.2557842039182
9.0.100-alpha.1.24068.1,6.0.400,force,OrchardCore-5dbd92c,2024-01-18T16:06:09.1880662Z,15.4699272,10.5069393,147.23533427094225
9.0.100-alpha.1.24068.1,6.0.400,noop,OrchardCore-5dbd92c,2024-01-18T16:06:09.1880662Z,12.7067515,8.2564243,153.90138682674046
9.0.100-alpha.1.24068.1,7.0.100,warmup,Orleans-eda972a,2024-01-18T16:05:18.1852535Z,25.3779676,11.2916948,224.74896859592772
9.0.100-alpha.1.24068.1,7.0.100,arctic,Orleans-eda972a,2024-01-18T16:05:18.1852535Z,23.2025708,10.2990292,225.28891169664806
9.0.100-alpha.1.24068.1,7.0.100,cold,Orleans-eda972a,2024-01-18T16:05:18.1852535Z,24.5494166,9.0760414,270.4859477613225
9.0.100-alpha.1.24068.1,7.0.100,force,Orleans-eda972a,2024-01-18T16:05:18.1852535Z,4.8193808,4.3402071,111.04034183069285
9.0.100-alpha.1.24068.1,7.0.100,noop,Orleans-eda972a,2024-01-18T16:05:18.1852535Z,3.5345849,3.2857065,107.57457794845644
9.0.100-alpha.1.24068.1,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2024-01-18T16:07:27.7997716Z,74.5378327,52.2928288,142.5393011058526
9.0.100-alpha.1.24068.1,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2024-01-18T16:07:27.7997716Z,60.4383808,37.1712997,162.5942092092088
9.0.100-alpha.1.24068.1,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2024-01-18T16:07:27.7997716Z,52.1041573,30.5984506,170.2836459961146
9.0.100-alpha.1.24068.1,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2024-01-18T16:07:27.7997716Z,37.6428878,36.0772015,104.33982192327196
9.0.100-alpha.1.24068.1,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2024-01-18T16:07:27.7997716Z,15.7895108,13.9349249,113.30890487970984
9.0.100-alpha.1.24068.1,7.0.100,warmup,NuGetClient-win-d76a117,2024-01-18T16:10:52.6146177Z,78.4447515,156.8083234,50.0258849779909
9.0.100-alpha.1.24068.1,7.0.100,arctic,NuGetClient-win-d76a117,2024-01-18T16:10:52.6146177Z,75.9997029,72.690281,104.55277081677536
9.0.100-alpha.1.24068.1,7.0.100,cold,NuGetClient-win-d76a117,2024-01-18T16:10:52.6146177Z,65.1589997,63.7100265,102.27432521943778
9.0.100-alpha.1.24068.1,7.0.100,force,NuGetClient-win-d76a117,2024-01-18T16:10:52.6146177Z,12.8449066,10.9741538,117.0468979576357
